x,y,Ez
-90.98+0j,2+0j,-0.455446804808758-0.856443265427797j
-90.96+0j,2+0j,-0.447458385639104-0.866319592268888j
-90.94+0j,2+0j,-0.444179435019212-0.878593155160158j
-90.92+0j,2+0j,-0.446178464085035-0.891140304312553j
-90.9+0j,2+0j,-0.453110653941204-0.901789578186593j
-90.88+0j,2+0j,-0.463777334331895-0.908697505244003j
-90.86+0j,2+0j,-0.476333250161771-0.910667722583391j
-90.84+0j,2+0j,-0.488605776631501-0.907358169740649j
-90.82+0j,2+0j,-0.498470861198681-0.899340474616006j
-90.8+0j,2+0j,-0.504220640970522-0.888001221586864j
-90.78+0j,2+0j,-0.504859110737565-0.875302154829918j
-90.76+0j,2+0j,-0.500274655208588-0.863440787433445j
-90.74+0j,2+0j,-0.491259558803881-0.854470132489694j
-90.72+0j,2+0j,-0.479373083210911-0.849943359797005j
-90.7+0j,2+0j,-0.466671775623169-0.850644882260347j
-90.68+0j,2+0j,-0.455353653875542-0.856454431204637j
-90.66+0j,2+0j,-0.447377829995077-0.866367673779475j
-90.64+0j,2+0j,-0.444125397893553-0.878669838300736j
-90.62+0j,2+0j,-0.44616028372931-0.891232331809822j
-90.6+0j,2+0j,-0.453131469880514-0.901881041577554j
-90.58+0j,2+0j,-0.463833545222633-0.908772594921343j
-90.56+0j,2+0j,-0.476415136872017-0.910713460513733j
-90.54+0j,2+0j,-0.488699182740037-0.907366652500514j
-90.52+0j,2+0j,-0.498559640341471-0.899310239075395j
-90.5+0j,2+0j,-0.504289447937884-0.887937497257358j
-90.48+0j,2+0j,-0.504896053846117-0.875215959357201j
-90.46+0j,2+0j,-0.500273351493737-0.863347021682714j
-90.44+0j,2+0j,-0.491220236843632-0.854385004579704j
-90.42+0j,2+0j,-0.479302543041683-0.849881583400917j
-90.4+0j,2+0j,-0.466582212778186-0.850617133469395j
-90.38+0j,2+0j,-0.455260550913096-0.856465503514073j
-90.36+0j,2+0j,-0.447297280050091-0.866415650045519j
-90.34+0j,2+0j,-0.444071322927805-0.878746422704788j
-90.32+0j,2+0j,-0.446142028315-0.891324284345843j
-90.3+0j,2+0j,-0.453152186397143-0.901972467012627j
-90.28+0j,2+0j,-0.463889649513705-0.908847690507129j
-90.26+0j,2+0j,-0.476496928354582-0.910759247467585j
-90.24+0j,2+0j,-0.488792521676468-0.90737521912377j
-90.22+0j,2+0j,-0.498648392263536-0.899280107832852j
-90.2+0j,2+0j,-0.504358272638658-0.887873879599341j
-90.18+0j,2+0j,-0.50493305683558-0.8751298543396j
-90.16+0j,2+0j,-0.500272139631572-0.863253314291555j
-90.14+0j,2+0j,-0.491181022891521-0.854299892552094j
-90.12+0j,2+0j,-0.479232108302235-0.849819777371101j
-90.1+0j,2+0j,-0.466492734382491-0.850589314408599j
-90.08+0j,2+0j,-0.455167496560424-0.856476476914949j
-90.06+0j,2+0j,-0.447216734173061-0.866463515831299j
-90.04+0j,2+0j,-0.44401720649869-0.878822904248789j
-90.02+0j,2+0j,-0.446123692849944-0.891416159625171j
-90+0j,2+0j,-0.453172797991473-0.902063854425358j
-89.98+0j,2+0j,-0.463945642149074-0.908922794179813j
-89.96+0j,2+0j,-0.47657862087306-0.910805087495591j
-89.94+0j,2+0j,-0.488885791673309-0.907383874835778j
-89.92+0j,2+0j,-0.498737117476204-0.89925008638621j
-89.9+0j,2+0j,-0.504427117778893-0.887810373432028j
-89.88+0j,2+0j,-0.504970124142613-0.875043843082112j
-89.86+0j,2+0j,-0.500271025024793-0.863159666475798j
-89.84+0j,2+0j,-0.491141922382967-0.854214795318907j
-89.82+0j,2+0j,-0.479161783519935-0.849757938499632j
-89.8+0j,2+0j,-0.466403343269903-0.850561420301194j
-89.78+0j,2+0j,-0.455074491463982-0.856487345885429j
-89.76+0j,2+0j,-0.447136190706884-0.866511265824254j
-89.74+0j,2+0j,-0.443963044927862-0.878899278749447j
-89.72+0j,2+0j,-0.446105272267287-0.891507955320114j
-89.7+0j,2+0j,-0.453193299082498-0.902155203750244j
-89.68+0j,2+0j,-0.46400151799856-0.908997908151812j
-89.66+0j,2+0j,-0.476660210637063-0.910850984709635j
-89.64+0j,2+0j,-0.488978990938683-0.907392624939848j
-89.62+0j,2+0j,-0.498825816500164-0.899220180314603j
-89.6+0j,2+0j,-0.50449598610629-0.88774698364517j
-89.58+0j,2+0j,-0.505007260270703-0.874957928937425j
-89.56+0j,2+0j,-0.500270013156579-0.863066079467603j
-89.54+0j,2+0j,-0.491102940833648-0.854129711774372j
-89.52+0j,2+0j,-0.479091573288295-0.849696063529628j
-89.5+0j,2+0j,-0.466314042314899-0.850533446298692j
-89.48+0j,2+0j,-0.454981536278211-0.856498104821532j
-89.46+0j,2+0j,-0.447055647968322-0.866558894633459j
-89.44+0j,2+0j,-0.44390883448118-0.878975541962369j
-89.42+0j,2+0j,-0.44608676142429-0.891599669069836j
-89.4+0j,2+0j,-0.453213684006264-0.902246514922308j
-89.38+0j,2+0j,-0.46405727185641-0.909073034669813j
-89.36+0j,2+0j,-0.476741693800937-0.910896943283707j
-89.34+0j,2+0j,-0.489072117655422-0.907401474818606j
-89.32+0j,2+0j,-0.498914489865281-0.899190395279957j
-89.3+0j,2+0j,-0.504564880410645-0.887683715200504j
-89.28+0j,2+0j,-0.505044469791124-0.87487211530688j
-89.26+0j,2+0j,-0.500269109591957-0.862972554516112j
-89.24+0j,2+0j,-0.491064083841058-0.854044640794961j
-89.22+0j,2+0j,-0.479021482268477-0.849634149154671j
-89.2+0j,2+0j,-0.466224834433587-0.850505387479785j
-89.18+0j,2+0j,-0.454888631666014-0.856508748035716j
-89.16+0j,2+0j,-0.446975104247894-0.866606396788054j
-89.14+0j,2+0j,-0.443854571367961-0.879051689580844j
-89.12+0j,2+0j,-0.446068155101098-0.891691298479427j
-89.1+0j,2+0j,-0.453233947014438-0.902337787876811j
-89.08+0j,2+0j,-0.46411289843971-0.909148176015032j
-89.06+0j,2+0j,-0.476823066462574-0.910942967454783j
-89.04+0j,2+0j,-0.489165169980351-0.907410429935263j
-89.02+0j,2+0j,-0.499003138110406-0.899160737028529j
-89+0j,2+0j,-0.504633803524275-0.88762057313331j
-88.98+0j,2+0j,-0.505081757343975-0.874786405641755j
-88.96+0j,2+0j,-0.500268319979229-0.862879092888133j
-88.94+0j,2+0j,-0.491025357086059-0.853959581239421j
-88.92+0j,2+0j,-0.478951515190645-0.849572192018196j
-88.9+0j,2+0j,-0.466135722584831-0.850477238849202j
-88.88+0j,2+0j,-0.45479577829931-0.856519269755374j
-88.86+0j,2+0j,-0.446894557809731-0.866653766735736j
-88.84+0j,2+0j,-0.443800251740243-0.879127717234293j
-88.82+0j,2+0j,-0.446049447999501-0.891782841118945j
-88.8+0j,2+0j,-0.453254082272726-0.902429022548833j
-88.78+0j,2+0j,-0.464168392386873-0.909223334503515j
-88.76+0j,2+0j,-0.476904324662053-0.910989061523715j
-88.74+0j,2+0j,-0.489258146043393-0.907419495834997j
-88.72+0j,2+0j,-0.499091761783135-0.899131211392509j
-88.7+0j,2+0j,-0.504702758322485-0.887557562553856j
-88.68+0j,2+0j,-0.505119127639205-0.87470080344451j
-88.66+0j,2+0j,-0.500267650051405-0.862785695868838j
-88.64+0j,2+0j,-0.490986766334443-0.853874531948803j
-88.62+0j,2+0j,-0.478881676855473-0.849510188712888j
-88.6+0j,2+0j,-0.466046709771379-0.850448995336542j
-88.58+0j,2+0j,-0.454702976859566-0.856529664121331j
-88.56+0j,2+0j,-0.446814006891476-0.866700998841105j
-88.54+0j,2+0j,-0.443745871692017-0.879203620486987j
-88.52+0j,2+0j,-0.446030634741651-0.891874294522413j
-88.5+0j,2+0j,-0.453274083859335-0.902520218872911j
-88.48+0j,2+0j,-0.464223748256036-0.909298512486416j
-88.46+0j,2+0j,-0.476985464380285-0.911035229856143j
-88.44+0j,2+0j,-0.489351043946707-0.907428678146333j
-88.42+0j,2+0j,-0.499180361439609-0.899101824291597j
-88.4+0j,2+0j,-0.504771747724-0.887494688649025j
-88.38+0j,2+0j,-0.505156585457648-0.874615312269924j
-88.36+0j,2+0j,-0.500267105627673-0.862692364762474j
-88.34+0j,2+0j,-0.4909483174386-0.853789491746539j
-88.32+0j,2+0j,-0.478811972135692-0.849448135780077j
-88.3+0j,2+0j,-0.465957799040917-0.850420651795124j
-88.28+0j,2+0j,-0.454610228038374-0.856539925186294j
-88.26+0j,2+0j,-0.446733449704162-0.866748087384067j
-88.24+0j,2+0j,-0.44369142725846-0.87927939483649j
-88.22+0j,2+0j,-0.446011709868748-0.891965656186756j
-88.2+0j,2+0j,-0.453293945763333-0.902611376782604j
-88.18+0j,2+0j,-0.464278960523421-0.909373712350278j
-88.16+0j,2+0j,-0.477066481537678-0.911081476883415j
-88.14+0j,2+0j,-0.48944386176386-0.907437982582519j
-88.12+0j,2+0j,-0.499268937644264-0.899072581734668j
-88.1+0j,2+0j,-0.504840774691426-0.887431956683879j
-88.08+0j,2+0j,-0.505194135652115-0.874529935726544j
-88.06+0j,2+0j,-0.50026669261489-0.862599100893106j
-88.04+0j,2+0j,-0.490910016339213-0.853704459438531j
-88.02+0j,2+0j,-0.478742405977629-0.849386029709117j
-88+0j,2+0j,-0.465868993487408-0.850392203000737j
-87.98+0j,2+0j,-0.454517532538021-0.856550046913288j
-87.96+0j,2+0j,-0.446652884432121-0.866795026558102j
-87.94+0j,2+0j,-0.443636914415159-0.879355035712172j
-87.92+0j,2+0j,-0.445992667839759-0.89205692357085j
-87.9+0j,2+0j,-0.453313661883051-0.902702496210101j
-87.88+0j,2+0j,-0.464334023581669-0.909448936517313j
-87.86+0j,2+0j,-0.477147371992648-0.911127807103523j
-87.84+0j,2+0j,-0.489536597538821-0.907447414943005j
-87.82+0j,2+0j,-0.499357490969561-0.899043489821471j
-87.8+0j,2+0j,-0.504909842231701-0.88736937200333j
-87.78+0j,2+0j,-0.505231783148452-0.874444677477859j
-87.76+0j,2+0j,-0.500266417009117-0.862505905605378j
-87.74+0j,2+0j,-0.490871869066909-0.853619433813182j
-87.72+0j,2+0j,-0.478672983402856-0.849323866936765j
-87.7+0j,2+0j,-0.465780296252128-0.850363643650469j
-87.68+0j,2+0j,-0.454424891072092-0.856560023174052j
-87.66+0j,2+0j,-0.446572309232869-0.866841810468587j
-87.64+0j,2+0j,-0.44358232907731-0.879430538473738j
-87.62+0j,2+0j,-0.445973503030027-0.892148094094342j
-87.6+0j,2+0j,-0.453333226024368-0.90279357708575j
-87.58+0j,2+0j,-0.464388931738092-0.909524187445669j
-87.56+0j,2+0j,-0.477228131540253-0.911174225082056j
-87.54+0j,2+0j,-0.489629249285119-0.90745698111485j
-87.52+0j,2+0j,-0.499446021995763-0.899014554744299j
-87.5+0j,2+0j,-0.504978953396539-0.887306940033847j
-87.48+0j,2+0j,-0.505269532946657-0.874359541243723j
-87.46+0j,2+0j,-0.500266284897185-0.86241278026532j
-87.44+0j,2+0j,-0.490833881744101-0.853534413641549j
-87.42+0j,2+0j,-0.478603709509735-0.849261643846538j
-87.4+0j,2+0j,-0.465691710525002-0.850334968361433j
-87.38+0j,2+0j,-0.454332304366149-0.856569847747347j
-87.36+0j,2+0j,-0.446491722237044-0.866888433130972j
-87.34+0j,2+0j,-0.443527667098924-0.879505898409596j
-87.32+0j,2+0j,-0.445954209729917-0.892239165136588j
-87.3+0j,2+0j,-0.45335263189904-0.902884619337631j
-87.28+0j,2+0j,-0.464443679212952-0.909599467629715j
-87.26+0j,2+0j,-0.477308755910597-0.911220735453168j
-87.24+0j,2+0j,-0.489721814984779-0.90746668707427j
-87.22+0j,2+0j,-0.499534531310569-0.898985782789859j
-87.2+0j,2+0j,-0.50504811128291-0.88724466628513j
-87.18+0j,2+0j,-0.505307390122005-0.874274530801753j
-87.16+0j,2+0j,-0.500266302458287-0.862319726261157j
-87.14+0j,2+0j,-0.490796060586666-0.853449397677369j
-87.12+0j,2+0j,-0.478534589475182-0.849199356768087j
-87.1+0j,2+0j,-0.465603239545893-0.850306171669497j
-87.08+0j,2+0j,-0.454239773158339-0.856579514317321j
-87.06+0j,2+0j,-0.446411121548278-0.866934888469047j
-87.04+0j,2+0j,-0.443472924272009-0.879581110735225j
-87.02+0j,2+0j,-0.445934782143402-0.892330134035469j
-87+0j,2+0j,-0.453371873122882-0.902975622891017j
-86.98+0j,2+0j,-0.464498260137681-0.909674779600325j
-86.96+0j,2+0j,-0.477389240767401-0.911267342920557j
-86.94+0j,2+0j,-0.489814292587354-0.907476538888137j
-86.92+0j,2+0j,-0.499623019508916-0.898957180340938j
-86.9+0j,2+0j,-0.505117319033484-0.887182556351912j
-86.88+0j,2+0j,-0.505345359826182-0.874189649988747j
-86.86+0j,2+0j,-0.500266475965615-0.862226745004179j
-86.84+0j,2+0j,-0.490758411905895-0.85336438465724j
-86.82+0j,2+0j,-0.478465628556368-0.849137001976549j
-86.8+0j,2+0j,-0.465514886605863-0.85027724802801j
-86.78+0j,2+0j,-0.454147298200097-0.856589016471763j
-86.76+0j,2+0j,-0.446330505243155-0.866981170313037j
-86.74+0j,2+0j,-0.443418096325747-0.879656170591607j
-86.72+0j,2+0j,-0.445915214386628-0.892420998086207j
-86.7+0j,2+0j,-0.453390943214061-0.903066587667947j
-86.68+0j,2+0j,-0.46455266855298-0.909750125925126j
-86.66+0j,2+0j,-0.477469581706344-0.911314052258464j
-86.64+0j,2+0j,-0.489906680008892-0.90748654271553j
-86.62+0j,2+0j,-0.49971148719259-0.898928753878351j
-86.6+0j,2+0j,-0.505186579837096-0.88712061591579j
-86.58+0j,2+0j,-0.505383447288456-0.874104902702179j
-86.56+0j,2+0j,-0.500266811788012-0.862133837929578j
-86.54+0j,2+0j,-0.490720942110324-0.853279373300718j
-86.52+0j,2+0j,-0.478396832092468-0.84907457569189j
-86.5+0j,2+0j,-0.465426655048604-0.850248191806457j
-86.48+0j,2+0j,-0.454054880256825-0.856598347700373j
-86.46+0j,2+0j,-0.44624987137112-0.867027272397739j
-86.44+0j,2+0j,-0.443363178925659-0.879731073043361j
-86.42+0j,2+0j,-0.445895500486485-0.892511754540207j
-86.4+0j,2+0j,-0.453409835591187-0.903157513586637j
-86.38+0j,2+0j,-0.46460689840699-0.909825509208785j
-86.36+0j,2+0j,-0.477549774253474-0.911360868312688j
-86.34+0j,2+0j,-0.489998975130873-0.907496704809324j
-86.32+0j,2+0j,-0.49979993496992-0.898900509982784j
-86.3+0j,2+0j,-0.505255896929209-0.887058850747078j
-86.28+0j,2+0j,-0.505421657816857-0.874020292901711j
-86.26+0j,2+0j,-0.50026731639168-0.862041006497389j
-86.24+0j,2+0j,-0.490683657707608-0.853194362310426j
-86.22+0j,2+0j,-0.478328205506546-0.849012074078263j
-86.2+0j,2+0j,-0.465338548271749-0.85021899728915j
-86.18+0j,2+0j,-0.453962520108662-0.856607501392929j
-86.16+0j,2+0j,-0.446169217954424-0.867073188360563j
-86.14+0j,2+0j,-0.443308167672759-0.879805813077164j
-86.12+0j,2+0j,-0.445875634379083-0.892602400603718j
-86.1+0j,2+0j,-0.453428543571503-0.903248400560986j
-86.08+0j,2+0j,-0.464660943553275-0.909900932093245j
-86.06+0j,2+0j,-0.477629813863544-0.911407796001615j
-86.04+0j,2+0j,-0.49009117579907-0.907507031517824j
-86.02+0j,2+0j,-0.499888363455412-0.898872455336753j
-86+0j,2+0j,-0.505325273592386-0.886997266706701j
-85.98+0j,2+0j,-0.505459996799374-0.87393582461071j
-85.96+0j,2+0j,-0.500267996341924-0.861948252193427j
-85.94+0j,2+0j,-0.490646565306609-0.853109350372271j
-85.92+0j,2+0j,-0.478259754307332-0.848949493243323j
-85.9+0j,2+0j,-0.465250569728371-0.850189658673835j
-85.88+0j,2+0j,-0.453870218551199-0.856616470837491j
-85.86+0j,2+0j,-0.446088542988078-0.867118911739543j
-85.84+0j,2+0j,-0.443253058102692-0.879880385599848j
-85.82+0j,2+0j,-0.445855609908259-0.892692933436594j
-85.8+0j,2+0j,-0.453447060368923-0.903339248499973j
-85.78+0j,2+0j,-0.464714797748938-0.909976397258022j
-85.76+0j,2+0j,-0.477709695918303-0.911454840317261j
-85.74+0j,2+0j,-0.490183279822472-0.907517529286385j
-85.72+0j,2+0j,-0.499976773269398-0.898844596726554j
-85.7+0j,2+0j,-0.505394713156749-0.886935869748169j
-85.68+0j,2+0j,-0.505498469705188-0.873851501917914j
-85.66+0j,2+0j,-0.500268858304884-0.861855576530198j
-85.64+0j,2+0j,-0.4906096716193-0.853024336155543j
-85.62+0j,2+0j,-0.478191484091189-0.848886829237574j
-85.6+0j,2+0j,-0.465162722928436-0.850160170070313j
-85.58+0j,2+0j,-0.453777976396307-0.856625249218491j
-85.56+0j,2+0j,-0.446007844439792-0.867164435971318j
-85.54+0j,2+0j,-0.443197845684868-0.879954785436569j
-85.52+0j,2+0j,-0.445835420824012-0.892783350150912j
-85.5+0j,2+0j,-0.453465379092079-0.903430057307065j
-85.48+0j,2+0j,-0.464768454652537-0.910051907420441j
-85.46+0j,2+0j,-0.47778941572476-0.911502006326336j
-85.44+0j,2+0j,-0.490275284972018-0.90752820465915j
-85.42+0j,2+0j,-0.500065165037649-0.898816941044283j
-85.4+0j,2+0j,-0.505464219000448-0.886874665919577j
-85.38+0j,2+0j,-0.505537082085909-0.873767328979018j
-85.36+0j,2+0j,-0.500269909049406-0.861762981047991j
-85.34+0j,2+0j,-0.490572983462892-0.852939318313134j
-85.32+0j,2+0j,-0.47812340054404-0.848824078053681j
-85.3+0j,2+0j,-0.4650750114403-0.85013052549903j
-85.28+0j,2+0j,-0.453685794472922-0.856633829614837j
-85.26+0j,2+0j,-0.445927120249946-0.867209754389047j
-85.24+0j,2+0j,-0.44314252582158-0.880029007328988j
-85.22+0j,2+0j,-0.445815060780945-0.892873647809651j
-85.2+0j,2+0j,-0.453483492742364-0.903520826879656j
-85.18+0j,2+0j,-0.464821907821969-0.910127465335882j
-85.16+0j,2+0j,-0.477868968513307-0.911549299171327j
-85.14+0j,2+0j,-0.490367188979458-0.907539064280731j
-85.12+0j,2+0j,-0.500153539390938-0.898789495289933j
-85.1+0j,2+0j,-0.505533794550127-0.886813661365683j
-85.08+0j,2+0j,-0.505575839576848-0.873683310018439j
-85.06+0j,2+0j,-0.500271155448848-0.861670467315857j
-85.04+0j,2+0j,-0.490536507761896-0.852854295481704j
-85.02+0j,2+0j,-0.478055509443414-0.848761235625798j
-85+0j,2+0j,-0.464987438892341-0.850100718889608j
-84.98+0j,2+0j,-0.453593673627867-0.856642204997973j
-84.96+0j,2+0j,-0.445846368331564-0.867254860220263j
-84.94+0j,2+0j,-0.443087093847104-0.880103045933188j
-84.92+0j,2+0j,-0.445794523336636-0.892963823425235j
-84.9+0j,2+0j,-0.453501394211831-0.903611557108336j
-84.88+0j,2+0j,-0.464875150712436-0.910203073798041j
-84.86+0j,2+0j,-0.477948349435955-0.91159672407158j
-84.84+0j,2+0j,-0.490458989536122-0.907550114897952j
-84.82+0j,2+0j,-0.500241896964656-0.898762266573478j
-84.8+0j,2+0j,-0.505603443281412-0.886752862329985j
-84.78+0j,2+0j,-0.50561474789832-0.873599449330992j
-84.76+0j,2+0j,-0.500272604482985-0.861578036932656j
-84.74+0j,2+0j,-0.490500251550356-0.85276926628191j
-84.72+0j,2+0j,-0.477987816660523-0.848698297828864j
-84.7+0j,2+0j,-0.464900008974498-0.850070744079394j
-84.68+0j,2+0j,-0.453501614726792-0.856650368229833j
-84.66+0j,2+0j,-0.445765586570318-0.867299746584677j
-84.64+0j,2+0j,-0.443031545026824-0.880176895817822j
-84.62+0j,2+0j,-0.445773801950034-0.893053873958093j
-84.6+0j,2+0j,-0.453519076281124-0.90370224787631j
-84.58+0j,2+0j,-0.464928176674101-0.910278735639153j
-84.56+0j,2+0j,-0.478027553564401-0.911644286324425j
-84.54+0j,2+0j,-0.490550684291554-0.90756136336169j
-84.52+0j,2+0j,-0.500330238398317-0.898735262117061j
-84.5+0j,2+0j,-0.505673168719346-0.88669227515694j
-84.48+0j,2+0j,-0.505653812856923-0.873515751283718j
-84.46+0j,2+0j,-0.500274263239929-0.861485691528223j
-84.44+0j,2+0j,-0.490464221974026-0.852684229318646j
-84.42+0j,2+0j,-0.477920328162318-0.848635260477926j
-84.4+0j,2+0j,-0.464812725439951-0.850040594811963j
-84.38+0j,2+0j,-0.453409618655024-0.856658312060825j
-84.36+0j,2+0j,-0.445684772824506-0.867344406491927j
-84.34+0j,2+0j,-0.442975874556274-0.880250551461964j
-84.32+0j,2+0j,-0.44575288997975-0.893143796315178j
-84.3+0j,2+0j,-0.45353653161733-0.903792899058651j
-84.28+0j,2+0j,-0.464980978950015-0.910354453730259j
-84.26+0j,2+0j,-0.478106575888016-0.911691991306304j
-84.24+0j,2+0j,-0.490642270852213-0.907572816628681j
-84.22+0j,2+0j,-0.500418564335104-0.898708489257214j
-84.2+0j,2+0j,-0.505742974438884-0.886631906294124j
-84.18+0j,2+0j,-0.505693040346896-0.873432220317713j
-84.16+0j,2+0j,-0.500276138918102-0.861393432764468j
-84.14+0j,2+0j,-0.490428426292612-0.852599183181244j
-84.12+0j,2+0j,-0.477853050013728-0.848572119327428j
-84.1+0j,2+0j,-0.464725592106861-0.850010264735571j
-84.08+0j,2+0j,-0.453317686318539-0.856666029127722j
-84.06+0j,2+0j,-0.445603924925045-0.867388832839353j
-84.04+0j,2+0j,-0.442920077560239-0.880324007253074j
-84.02+0j,2+0j,-0.445731780682353-0.893233587348342j
-84+0j,2+0j,-0.453553752771784-0.903883510521591j
-83.98+0j,2+0j,-0.465033550673688-0.910430230981405j
-83.96+0j,2+0j,-0.478185411311936-0.911739844473911j
-83.94+0j,2+0j,-0.490733746780101-0.907584481763392j
-83.92+0j,2+0j,-0.500506875421375-0.898681955447107j
-83.9+0j,2+0j,-0.505812864065356-0.886571762294554j
-83.88+0j,2+0j,-0.505732436351461-0.873348860949995j
-83.86+0j,2+0j,-0.50027823882827-0.861301262336593j
-83.84+0j,2+0j,-0.490392871882148-0.852514126443777j
-83.82+0j,2+0j,-0.477785988379835-0.848508870070506j
-83.8+0j,2+0j,-0.464638612860044-0.849979747401634j
-83.78+0j,2+0j,-0.45322581864491-0.856673511951548j
-83.76+0j,2+0j,-0.44552304067552-0.867433018409562j
-83.74+0j,2+0j,-0.442864149091809-0.880397257484765j
-83.72+0j,2+0j,-0.445710467210651-0.893323243852819j
-83.7+0j,2+0j,-0.453570732177826-0.903974082121761j
-83.68+0j,2+0j,-0.465085884866801-0.910506070341882j
-83.66+0j,2+0j,-0.478264054654878-0.911787851365362j
-83.64+0j,2+0j,-0.49082510959137-0.907596365939912j
-83.62+0j,2+0j,-0.500595172306137-0.898655668258888j
-83.6+0j,2+0j,-0.505882841274933-0.88651184981901j
-83.58+0j,2+0j,-0.505772006944232-0.873265677775566j
-83.56+0j,2+0j,-0.500280570395553-0.861209181974253j
-83.54+0j,2+0j,-0.490357566237344-0.852429057665319j
-83.52+0j,2+0j,-0.47771914952824-0.848445508338278j
-83.5+0j,2+0j,-0.464551791652877-0.849949036263106j
-83.48+0j,2+0j,-0.453134016584326-0.856680752935378j
-83.46+0j,2+0j,-0.445442117852211-0.867476955868051j
-83.44+0j,2+0j,-0.442808084131429-0.880470296354612j
-83.42+0j,2+0j,-0.445688942611917-0.89341276256556j
-83.4+0j,2+0j,-0.453587462148514-0.904064613705417j
-83.38+0j,2+0j,-0.465137974436777-0.910581974800442j
-83.36+0j,2+0j,-0.478342500647112-0.911836017601376j
-83.34+0j,2+0j,-0.490916356754816-0.907608476443921j
-83.32+0j,2+0j,-0.500683455640507-0.89862963538604j
-83.3+0j,2+0j,-0.505952909795096-0.886452175638428j
-83.28+0j,2+0j,-0.505811758290577-0.873182675469238j
-83.26+0j,2+0j,-0.500283141161575-0.861117193442888j
-83.24+0j,2+0j,-0.490322516974014-0.852343975390241j
-83.22+0j,2+0j,-0.477652539831363-0.84838202969913j
-83.2+0j,2+0j,-0.46446513250912-0.849918124672882j
-83.18+0j,2+0j,-0.453042281110647-0.856687744362103j
-83.16+0j,2+0j,-0.445361154204138-0.867520637760728j
-83.14+0j,2+0j,-0.442751877585937-0.880543117961922j
-83.12+0j,2+0j,-0.445667199826058-0.893502140163503j
-83.1+0j,2+0j,-0.453603934874294-0.904155105107636j
-83.08+0j,2+0j,-0.465189812174253-0.91065794738549j
-83.06+0j,2+0j,-0.478420743928235-0.91188434888647j
-83.04+0j,2+0j,-0.491007485690398-0.907620820674665j
-83.02+0j,2+0j,-0.500771726077123-0.898603864645843j
-83+0j,2+0j,-0.506023073405096-0.886392746636406j
-82.98+0j,2+0j,-0.505851696649078-0.87309985878785j
-82.96+0j,2+0j,-0.500285958786593-0.861025298545002j
-82.94+0j,2+0j,-0.490287731831631-0.852258878148566j
-82.92+0j,2+0j,-0.477586165768854-0.848318429657984j
-82.9+0j,2+0j,-0.464378639524775-0.849887005882169j
-82.88+0j,2+0j,-0.452950613222491-0.856694478392136j
